customer_id,gstin,legal_name,trade_name,gst_status,gst_registration_date,gst_return_period,return_type,return_filing_date,return_status,filing_frequency,filing_delay_days,gstr1_sales_value,gstr3b_taxable_outward_supply,gstr3b_net_tax_liability,total_taxable_turnover,b2b_sales_amount,b2c_sales_amount,b2b_sales_percentage,b2c_sales_percentage,export_sales_amount,sez_sales_amount,reverse_charge_sales_amount,igst_amount,cgst_amount,sgst_amount,cess_amount,itc_available_amount,itc_claimed_amount,itc_reversed_amount,net_itc_amount,unique_buyer_count,unique_b2b_buyer_count,top_buyer_sales_percentage,buyer_concentration_level,monthly_turnover,quarterly_turnover,turnover_growth_mom,turnover_growth_qoq,turnover_growth_yoy,turnover_decline_percentage,consecutive_declining_quarters,filing_regularity_percentage,missed_return_count,late_return_count,business_vintage_years,annualised_gst_turnover,proposed_loan_amount,gst_turnover_to_loan_ratio,maximum_loan_by_gst_rule,gst_data_completeness_score,gst_risk_flag,gst_underwriting_score
CUSTGST0004916,33ABCDE004915FZ2,Technology Enterprises 5915,Technology Trade 5915,ACTIVE,2017-06-09,2025-09,GSTR3B,2025-09-05,FILED,MONTHLY,0,3631211.7746,3560596.6528,234314.4911,3560596.6528,2110136.3909,1777991.3993,54.2713,45.7287,266278.7458,288916.2389,12156.1626,64533.0762,76076.0059,76076.0059,17629.4031,370744.627,347898.6519,20790.8574,327107.7945,9,5,26.8121,MEDIUM,3888127.7902,11169303.6604,-13.621,-19.0718,27.8658,0.0,1,98.0,1,0,9.0326,46657533.4818,36281582.3593,1.286,11972779.9369,0.9992,LOW,92.486
CUSTGST0004917,19ABCDE004916FZ3,Construction Enterprises 5916,Construction Trade 5916,ACTIVE,2024-08-15,2026-10,GSTR1,2026-10-23,LATE,MONTHLY,7,356671.7339,349556.7222,61004.6952,349556.7222,309140.8398,86122.6431,78.2113,21.7887,22113.9108,21780.3614,540.2182,16784.0527,21974.9162,21974.9162,270.81,25053.1261,21450.4544,925.6198,20524.8346,245,172,54.4589,HIGH,395263.4828,1231054.534,-11.1807,9.4857,23.5221,0.0,1,79.3027,1,0,2.4194,4743161.7939,1413334.9288,3.356,2642705.0017,0.9928,LOW,78.9058
CUSTGST0004918,23ABCDE004917FZ4,Logistics Enterprises 5917,Logistics Trade 5917,ACTIVE,2017-11-27,2025-10,GSTR3B,2025-10-23,FILED,MONTHLY,0,334964.7466,336885.6617,34533.5623,336885.6617,143143.4434,201116.5311,41.58,58.42,34087.2118,19171.149,13645.5118,7813.5546,12709.0925,12709.0925,1301.8226,30398.7333,24289.6903,2389.5125,21900.1778,219,178,56.0986,HIGH,344259.9745,1029481.0433,-4.6673,5.7427,-23.638,23.638,2,94.0,3,1,9.4153,4131119.6946,2935298.9401,1.4074,1470337.0535,0.9573,MEDIUM,46.1909
CUSTGST0004919,06ABCDE004918FZ5,Food Enterprises 5918,Food Trade 5918,ACTIVE,2024-01-22,2024-02,GSTR3B,2024-02-10,FILED,MONTHLY,0,499810.397,501306.0326,79709.8972,501306.0326,200141.8531,338465.902,37.1591,62.8409,67827.7978,23133.446,7532.0791,13568.3736,32752.5862,32752.5862,636.3512,63735.0555,45648.6449,8996.6264,36652.0185,29,24,18.5449,LOW,538607.7552,1470255.3331,20.4853,-11.0529,43.5145,0.0,0,100.0,0,0,2.0309,6463293.0621,3397851.3606,1.9022,3122638.264,0.9926,LOW,99.1118
CUSTGST0004920,36ABCDE004919FZ6,Pharma Enterprises 5919,Pharma Trade 5919,ACTIVE,2016-08-16,2026-04,GSTR1,2026-04-12,FILED,MONTHLY,0,403494.0632,404410.0456,54390.1995,404410.0456,233335.3805,190131.0533,55.1013,44.8987,5909.2766,6944.5701,4183.2971,14935.0936,18377.8211,18377.8211,2699.4636,25159.6115,23213.4435,118.0147,23095.4288,59,49,35.5975,MEDIUM,423466.4338,1179567.6859,-14.9558,19.7525,5.3292,0.0,0,96.0,0,1,10.7585,5081597.2057,3739356.1387,1.3589,3268739.005,0.9697,LOW,95.2889
CUSTGST0004921,27ABCDE004920FZ7,Retail Enterprises 5920,Retail Trade 5920,ACTIVE,2024-10-04,2024-04,GSTR1,2024-04-08,FILED,MONTHLY,0,535268.2736,547417.4866,81934.8,547417.4866,478854.8842,120393.7424,79.9092,20.0908,74134.5291,38734.9525,29872.6013,15790.1397,32516.0742,32516.0742,1112.512,55025.8698,45883.1101,7363.4083,38519.7018,116,88,12.4247,LOW,599248.6267,1871965.1405,14.1198,-5.7618,-22.7944,22.7944,1,100.0,2,1,2.0504,7190983.52,3530137.5507,2.037,2967622.7347,0.9665,LOW,71.1141
CUSTGST0004922,09ABCDE004921FZ8,Wholesale Enterprises 5921,Wholesale Trade 5921,ACTIVE,2023-06-06,2025-07,GSTR3B,2025-07-02,LATE,MONTHLY,3,493204.1698,481879.8663,71022.0152,481879.8663,376791.7076,117514.0706,76.2264,23.7736,42263.1394,17270.6791,11857.7263,29605.7339,18206.8099,18206.8099,5002.6615,38557.9001,31402.7535,4051.805,27350.9485,9,6,24.7009,LOW,494305.7782,1468936.9594,-16.2694,25.7202,7.225,0.0,0,90.0001,1,4,3.1985,5931669.3383,4604888.7345,1.2881,1852172.7598,0.9529,LOW,76.7663
CUSTGST0004923,29ABCDE004922FZ9,Manufacturing Enterprises 5922,Manufacturing Trade 5922,ACTIVE,2021-12-02,2025-03,GSTR3B,2025-03-16,FILED,MONTHLY,0,1325973.8867,1306644.9656,105719.5104,1306644.9656,1211806.9492,249200.5432,82.9432,17.0568,223221.2367,95124.6841,6456.1409,17581.9017,36612.3113,36612.3113,14912.9861,148093.3977,122375.1812,16860.5483,105514.633,141,24,33.3621,MEDIUM,1461007.4924,3999958.5995,7.6788,16.7258,-2.3032,2.3032,1,95.0,2,1,5.1378,17532089.9087,4467948.2108,3.924,5902394.5392,0.9869,LOW,75.4287
CUSTGST0004924,07ABCDE004923FZ1,Technology Enterprises 5923,Technology Trade 5923,ACTIVE,2020-04-09,2025-05,GSTR3B,2025-05-07,FILED,MONTHLY,0,569132.5695,562514.5661,70248.5775,562514.5661,293328.721,332654.8875,46.8589,53.1411,41621.6158,22241.0032,899.3314,7279.9662,30241.4701,30241.4701,2485.671,21545.581,17659.233,179.458,17479.7749,36,27,33.7879,MEDIUM,625983.6085,1826303.3902,-3.2305,0.377,0.9219,0.0,1,97.0,1,0,6.1042,7511803.3025,4418714.3608,1.7,1655219.2124,0.9558,LOW,86.6027
CUSTGST0004925,24ABCDE004924FZ2,Construction Enterprises 5924,Construction Trade 5924,ACTIVE,2016-01-02,2025-02,GSTR1,2025-02-21,LATE,MONTHLY,3,119343.5915,116326.5279,7692.0788,116326.5279,61365.7077,65251.052,48.4657,51.5343,17048.7504,5380.2039,5712.4616,1338.4182,2832.1971,2832.1971,689.2663,5206.7271,3936.4503,490.6759,3445.7744,21,18,12.8593,LOW,126616.7597,392457.3456,-17.8593,-8.0399,-2.3908,2.3908,3,95.4811,3,2,10.6739,1519401.1164,886092.334,1.7147,629600.0438,0.9778,LOW,73.3959
CUSTGST0004926,33ABCDE004925FZ3,Logistics Enterprises 5925,Logistics Trade 5925,ACTIVE,2017-12-10,2026-09,GSTR1,2026-09-24,LATE,MONTHLY,1,710102.3654,720036.9234,90325.5268,720036.9234,392578.6833,337933.5022,53.7402,46.2598,51154.2425,23251.9001,7842.4372,22238.3501,31230.3366,31230.3366,5626.5036,35936.79,29242.4774,1574.843,27667.6343,89,80,55.633,HIGH,730512.1855,2249052.2886,-15.097,8.5011,-12.1481,12.1481,4,97.6726,1,0,9.897,8766146.2264,6895793.0173,1.2712,3389781.3312,0.9874,LOW,77.629
CUSTGST0004927,19ABCDE004926FZ4,Food Enterprises 5926,Food Trade 5926,ACTIVE,2024-07-24,2024-05,GSTR1,2024-05-02,LATE,MONTHLY,15,959760.8219,956646.8608,141788.8828,956646.8608,904231.6441,163221.4177,84.7093,15.2907,182351.6756,74012.2129,28201.6329,54061.2632,40521.1133,40521.1133,6685.393,119002.9196,108172.6238,2259.0086,105913.6152,242,110,46.5956,HIGH,1067453.0618,3336660.3717,12.5279,-15.8339,19.1014,0.0,1,74.2184,2,3,2.0877,12809436.7411,5318373.8233,2.4085,7329699.1176,0.975,MEDIUM,61.7805
CUSTGST0004928,23ABCDE004927FZ5,Pharma Enterprises 5927,Pharma Trade 5927,ACTIVE,2019-04-24,2026-01,GSTR3B,2026-01-20,FILED,MONTHLY,0,611263.3236,619248.5652,79792.9647,619248.5652,480222.5965,161915.5146,74.7849,25.2151,96054.7305,49395.379,8229.3913,9137.4219,33206.3961,33206.3961,4242.7505,56092.9399,51484.6109,594.4418,50890.1691,25,9,35.8034,MEDIUM,642138.1111,1785217.5774,19.0319,-16.7436,-2.4303,2.4303,2,97.0,0,0,7.7919,7705657.3331,3033822.4058,2.5399,2414444.2181,0.9871,LOW,94.6356
CUSTGST0004929,06ABCDE004928FZ6,Retail Enterprises 5928,Retail Trade 5928,ACTIVE,2022-02-22,2024-07,GSTR1,2024-07-17,LATE,MONTHLY,2,567821.0342,569334.8959,52448.1245,569334.8959,286013.9479,322016.5317,47.0394,52.9606,69689.475,15817.9757,9571.6008,19622.7474,15075.7364,15075.7364,2673.9043,57773.1937,46459.7014,3075.1863,43384.5151,133,44,39.5646,MEDIUM,608030.4796,1835763.8469,-2.5537,0.926,26.5052,0.0,1,95.8093,3,3,4.26,7296365.7558,4024238.8194,1.8131,2299475.3957,0.9769,MEDIUM,59.2458
CUSTGST0004930,36ABCDE004929FZ7,Wholesale Enterprises 5929,Wholesale Trade 5929,ACTIVE,2019-08-15,2026-12,GSTR1,2026-12-23,FILED,MONTHLY,0,211296.4076,207354.153,36064.8618,207354.153,114759.5955,96386.5534,54.3508,45.6492,32948.0155,11492.9138,5710.373,6252.3121,14058.2141,14058.2141,1696.1215,25644.833,23193.7257,1776.9325,21416.7932,36,23,52.707,HIGH,211146.1489,619145.6871,0.0705,24.7951,35.402,0.0,0,99.0,3,1,7.5435,2533753.7867,1361169.3386,1.8615,760600.152,0.9994,LOW,68.3564
CUSTGST0004931,27ABCDE004930FZ8,Manufacturing Enterprises 5930,Manufacturing Trade 5930,ACTIVE,2020-04-16,2024-12,GSTR3B,2024-12-02,LATE,MONTHLY,3,596997.6134,604046.4065,65249.8545,604046.4065,345224.967,327662.5433,51.305,48.695,32072.9961,5494.9651,23527.6706,25021.1655,17283.4067,17283.4067,5661.8755,48633.7784,35849.9534,5990.5834,29859.37,82,80,38.5104,MEDIUM,672887.5103,2094222.4906,-8.9091,14.5862,-3.6503,3.6503,2,90.9999,2,2,6.2826,8074650.1237,4211802.5645,1.9171,3816820.2294,0.9824,LOW,67.2633
CUSTGST0004932,09ABCDE004931FZ9,Technology Enterprises 5931,Technology Trade 5931,ACTIVE,2015-03-22,2025-05,GSTR1,2025-05-19,FILED,MONTHLY,0,1750031.0986,1800569.1212,189252.0548,1800569.1212,650177.9219,1199962.1124,35.1421,64.8579,1262.2639,6468.764,85992.656,43273.6005,72926.1827,72926.1827,126.0889,184074.2797,152484.047,24987.1215,127496.9255,104,81,31.3054,MEDIUM,1850140.0342,5664836.3944,-8.9439,-1.2587,-0.8888,0.8888,2,95.0,3,1,11.2137,22201680.4108,9380808.125,2.3667,12423589.0571,0.9672,LOW,71.7659
CUSTGST0004933,29ABCDE004932FZ1,Construction Enterprises 5932,Construction Trade 5932,ACTIVE,2015-06-10,2026-09,GSTR1,2026-09-20,LATE,MONTHLY,2,143723.3069,146302.7245,24669.6722,146302.7245,95826.2768,52800.1929,64.4746,35.5254,16821.0176,2411.0053,4450.5087,3679.3946,9687.0835,9687.0835,1616.1107,10445.6555,9019.0414,1245.41,7773.6314,167,18,9.0023,LOW,148626.4697,428005.5586,-9.3417,4.7268,-5.5813,5.5813,1,88.6092,1,3,11.4111,1783517.6365,1157044.6708,1.5414,1009985.0779,0.971,LOW,70.738
CUSTGST0004934,07ABCDE004933FZ2,Logistics Enterprises 5933,Logistics Trade 5933,ACTIVE,2021-02-21,2026-04,GSTR3B,2026-04-27,LATE,MONTHLY,3,224665.0597,219366.4356,14165.1194,219366.4356,105780.0515,129850.492,44.8923,55.1077,7713.8509,9485.7708,5346.1822,3286.7204,4390.0634,4390.0634,2098.2722,10195.2872,9002.7352,1117.8776,7884.8576,182,161,42.8499,MEDIUM,235630.5435,749048.0525,17.4992,-14.0683,-3.44,3.44,1,88.5468,3,1,5.0922,2827566.5222,2124328.7461,1.331,819199.9,0.9788,LOW,68.2411
CUSTGST0004935,24ABCDE004934FZ3,Food Enterprises 5934,Food Trade 5934,ACTIVE,2017-01-21,2025-11,GSTR1,2025-11-23,FILED,MONTHLY,0,1495045.5449,1456353.2329,152619.8817,1456353.2329,655993.0678,973597.0134,40.2551,59.7449,251583.0562,98472.5251,71174.2685,24992.3489,58758.0146,58758.0146,10111.5036,112114.8034,106298.4231,1465.7771,104832.646,145,22,10.1443,LOW,1629590.0812,5206700.1308,-12.0811,-15.0176,42.55,0.0,0,96.0,3,0,9.6098,19555080.9749,10020794.4899,1.9515,9577510.9923,0.9851,LOW,80.4386
CUSTGST0004936,33ABCDE004935FZ4,Pharma Enterprises 5935,Pharma Trade 5935,ACTIVE,2021-08-11,2024-04,GSTR1,2024-04-08,LATE,MONTHLY,1,303201.5849,306961.3081,43402.5789,306961.3081,209572.5573,128273.5834,62.032,37.968,46733.9959,16051.6049,14787.8053,14939.9897,14123.7113,14123.7113,215.1666,40787.507,33002.2481,4915.3971,28086.851,156,154,53.2464,HIGH,337846.1406,950765.2684,14.0899,-2.1735,29.1618,0.0,1,93.1048,3,4,5.7331,4054153.6877,2820311.1454,1.4375,2593976.5291,0.9745,MEDIUM,51.7583
CUSTGST0004937,19ABCDE004936FZ5,Retail Enterprises 5936,Retail Trade 5936,ACTIVE,2016-09-09,2025-09,GSTR3B,2025-09-01,LATE,MONTHLY,7,293455.1519,297287.8578,33832.561,297287.8578,253244.601,54922.2362,82.1778,17.8222,32825.2463,2287.4786,6201.7077,5130.3428,13308.7711,13308.7711,2084.676,37502.6076,32744.9616,765.8694,31979.0923,170,121,41.2121,MEDIUM,308166.8372,933101.762,-1.1488,10.8428,21.3662,0.0,0,84.282,3,0,10.4658,3698002.046,980155.2844,3.7729,1028973.1535,0.9559,LOW,67.0897
CUSTGST0004938,23ABCDE004937FZ6,Wholesale Enterprises 5937,Wholesale Trade 5937,ACTIVE,2018-04-24,2025-02,GSTR1,2025-02-11,LATE,MONTHLY,20,560060.2029,571980.3033,79303.866,571980.3033,488878.8188,151111.3879,76.3885,23.6115,37108.587,17977.6054,22280.7142,12884.2212,30959.7389,30959.7389,4500.167,36105.7963,30941.6928,1560.7938,29380.899,205,9,30.9495,MEDIUM,639990.2067,1790552.978,-11.3371,16.0208,21.1184,0.0,0,76.2288,3,0,8.8094,7679882.4798,1788401.1121,4.2943,4650025.1983,0.9865,LOW,69.8525
CUSTGST0004939,06ABCDE004938FZ7,Manufacturing Enterprises 5938,Manufacturing Trade 5938,ACTIVE,2016-01-18,2025-09,GSTR3B,2025-09-15,LATE,QUARTERLY,10,465078.4562,471737.0391,83594.8633,471737.0391,354318.7635,168330.0954,67.7929,32.2071,81424.2312,43.1796,7269.1124,15201.9977,32669.4361,32669.4361,3053.9934,35670.6157,26638.2217,3287.6147,23350.6069,203,84,13.3454,LOW,522648.8589,1496203.1694,5.8715,-0.4292,30.2868,0.0,0,89.8297,3,2,10.0299,6271786.3073,1243005.1392,5.0457,3746365.6618,0.9736,LOW,70.9713
CUSTGST0004940,36ABCDE004939FZ8,Technology Enterprises 5939,Technology Trade 5939,ACTIVE,2021-11-05,2026-04,GSTR1,2026-04-12,FILED,MONTHLY,0,249988.9196,246330.5714,26408.0555,246330.5714,101195.5539,170902.2504,37.1909,62.8091,21073.7596,21495.1506,12948.398,10825.612,7166.5046,7166.5046,1249.4343,14155.7499,12317.3471,1641.8179,10675.5292,231,109,43.9149,MEDIUM,272097.8042,786290.0774,20.5408,9.6943,-7.7602,7.7602,4,93.0,2,1,5.3001,3265173.6507,996341.7454,3.2772,687542.3499,0.9638,LOW,75.0913
CUSTGST0004941,27ABCDE004940FZ9,Construction Enterprises 5940,Construction Trade 5940,ACTIVE,2024-01-12,2024-10,GSTR1,2024-10-18,LATE,MONTHLY,10,1788650.4732,1836221.7307,116834.4327,1836221.7307,752394.0299,1230419.4359,37.9458,62.0542,302125.4158,40500.4217,1058.9247,11160.4726,43530.6304,43530.6304,18612.6993,187669.1826,148870.4976,20976.6208,127893.8768,231,228,46.9517,HIGH,1982813.4658,6281046.9342,-3.8528,25.7764,20.6826,0.0,1,83.2698,0,3,2.5136,23793761.5899,4449891.2588,5.347,10401696.4738,0.9644,LOW,75.9124
CUSTGST0004942,09ABCDE004941FZ1,Logistics Enterprises 5941,Logistics Trade 5941,ACTIVE,2022-11-01,2026-12,GSTR1,2026-12-09,FILED,MONTHLY,0,275203.2817,274969.3006,46056.7344,274969.3006,154587.3017,135864.8341,53.223,46.777,12840.444,11736.804,5737.6544,12533.0545,15703.517,15703.517,2116.6457,18331.6445,13669.4602,1766.0722,11903.3881,170,11,17.0726,LOW,290452.1359,878723.928,-0.156,9.9169,25.0651,0.0,0,98.0,2,0,4.0047,3485425.6306,810825.9896,4.2986,1738945.2136,0.9631,LOW,86.5432
CUSTGST0004943,29ABCDE004942FZ2,Food Enterprises 5942,Food Trade 5942,ACTIVE,2022-05-16,2024-05,GSTR3B,2024-05-05,LATE,MONTHLY,10,79975.2554,80299.1158,14410.7728,80299.1158,66992.8738,21004.3477,76.1307,23.8693,14543.6465,599.7961,3974.72,3733.6472,5091.2338,5091.2338,494.6579,9599.8542,7022.5077,1218.3717,5804.136,159,34,31.3482,MEDIUM,87997.2215,258439.6302,13.447,13.888,-14.6661,14.6661,4,73.5305,1,4,4.2672,1055966.658,320199.2509,3.2978,561710.4223,0.9623,MEDIUM,57.4712
CUSTGST0004944,07ABCDE004943FZ3,Pharma Enterprises 5943,Pharma Trade 5943,ACTIVE,2024-07-11,2024-08,GSTR3B,2024-08-23,FILED,MONTHLY,0,288526.8401,284348.755,17265.9678,284348.755,151221.448,166431.3838,47.6059,52.3941,15360.9398,2318.2562,15767.3217,7633.5818,4685.2671,4685.2671,261.8517,35462.2185,29392.6069,3644.4699,25748.1371,16,3,26.0003,MEDIUM,317652.8318,889889.2087,11.8111,2.555,24.9926,0.0,1,97.0,3,1,2.2544,3811833.9811,2995831.625,1.2724,2470773.7134,0.9751,LOW,76.0918
CUSTGST0004945,24ABCDE004944FZ4,Retail Enterprises 5944,Retail Trade 5944,ACTIVE,2021-12-03,2024-09,GSTR1,2024-09-15,LATE,QUARTERLY,10,377091.7294,372469.0388,35677.6235,372469.0388,309904.0968,79368.3833,79.6111,20.3889,38855.4325,14341.9714,17414.9569,4505.0488,15513.5596,15513.5596,145.4554,33082.8872,29060.0517,981.9817,28078.07,217,64,44.7297,MEDIUM,389272.4801,1160357.3555,-11.4457,-16.6226,12.183,0.0,1,82.5948,1,4,5.4002,4671269.7612,2223311.6397,2.101,2909077.5736,0.9674,LOW,70.2274
CUSTGST0004946,33ABCDE004945FZ5,Wholesale Enterprises 5945,Wholesale Trade 5945,ACTIVE,2017-08-02,2026-10,GSTR1,2026-10-19,FILED,MONTHLY,0,431725.8676,427521.8797,64629.5325,427521.8797,307041.0315,176221.2706,63.5351,36.4649,86489.1219,10136.4175,7197.2219,10601.1025,26685.2725,26685.2725,657.8851,53094.6193,44495.1942,6789.2035,37705.9907,246,99,17.4102,LOW,483262.3022,1376907.1346,14.0504,-8.6102,36.6374,0.0,1,95.0,3,1,9.5014,5799147.626,2052324.8415,2.8256,2372864.4201,0.9978,LOW,69.3183
CUSTGST0004947,19ABCDE004946FZ6,Manufacturing Enterprises 5946,Manufacturing Trade 5946,ACTIVE,2015-12-12,2026-12,GSTR1,2026-12-07,LATE,MONTHLY,15,427936.1477,417529.391,57305.88,417529.391,290036.9487,160404.9273,64.3894,35.6106,40913.6769,20902.7555,6535.4104,6893.3258,23696.809,23696.809,3018.9362,47299.946,39760.7701,889.3473,38871.4229,97,76,17.0561,LOW,450441.876,1367677.6412,-1.1351,15.9756,-2.8161,2.8161,3,75.4006,2,1,11.4781,5405302.5121,2338094.243,2.3118,2897591.0373,0.9864,LOW,73.5133
CUSTGST0004948,23ABCDE004947FZ7,Technology Enterprises 5947,Technology Trade 5947,ACTIVE,2023-03-09,2024-05,GSTR3B,2024-05-02,LATE,MONTHLY,1,69384.5697,69721.7041,5376.4901,69721.7041,53595.535,20406.7466,72.4242,27.5758,7315.1345,2029.672,1165.5105,1392.8732,1698.9411,1698.9411,585.7346,5952.204,4818.8188,368.7504,4450.0684,212,94,54.9763,HIGH,74002.2816,219354.0097,-13.8439,16.4062,22.3575,0.0,1,94.129,1,3,3.1413,888027.3798,498454.452,1.7816,417934.263,0.985,LOW,69.5568
CUSTGST0004949,06ABCDE004948FZ8,Construction Enterprises 5948,Construction Trade 5948,ACTIVE,2021-10-22,2024-03,GSTR1,2024-03-24,LATE,MONTHLY,3,623305.6373,617550.7829,31695.6561,617550.7829,258734.5065,437119.6743,37.1823,62.8177,58617.0245,3760.8094,10220.6762,7137.2838,12018.5666,12018.5666,521.2392,60468.0649,50778.1547,8770.1604,42007.9943,94,46,17.1589,LOW,695854.1808,1963134.849,14.7575,5.0972,-17.5443,17.5443,3,89.5491,2,1,5.633,8350250.169,2119912.8517,3.939,4934544.0601,0.9551,LOW,66.2463
CUSTGST0004950,36ABCDE004949FZ9,Logistics Enterprises 5949,Logistics Trade 5949,ACTIVE,2021-09-26,2025-12,GSTR3B,2025-12-16,FILED,MONTHLY,0,739736.6786,759342.51,105884.1503,759342.51,378332.0869,480809.585,44.0361,55.9639,17735.6668,7016.6076,16954.0114,20346.3552,39168.2465,39168.2465,7201.3022,28566.9335,23002.2717,2125.5228,20876.7489,178,42,29.4073,MEDIUM,859141.6719,2590980.8848,-9.966,14.8018,14.1116,0.0,0,93.0,3,1,5.4511,10309700.0629,5441513.5813,1.8946,3721460.4835,0.9542,LOW,69.6422
CUSTGST0004951,27ABCDE004950FZ1,Food Enterprises 5950,Food Trade 5950,ACTIVE,2015-02-13,2025-01,GSTR3B,2025-01-05,LATE,MONTHLY,3,300184.8242,303201.2241,31211.1535,303201.2241,240396.2411,97102.7423,71.2287,28.7713,42746.2133,5626.7114,16720.5331,9832.9643,9333.5114,9333.5114,2711.1664,41644.7551,32290.4682,2507.6511,29782.8171,149,108,15.203,LOW,337498.9834,1026030.0261,11.5939,-17.2572,-15.11,15.11,1,93.5682,1,4,11.0412,4049987.8009,1915343.2467,2.1145,1141232.5339,0.986,LOW,69.0298
CUSTGST0004952,09ABCDE004951FZ2,Pharma Enterprises 5951,Pharma Trade 5951,ACTIVE,2022-10-17,2025-03,GSTR1,2025-03-03,FILED,MONTHLY,0,394377.1736,398004.3409,55735.7525,398004.3409,266045.7914,180487.5876,59.5803,40.4197,68842.0892,5429.1735,5957.2772,21671.2011,15855.6293,15855.6293,2353.2929,46033.2094,39666.1418,3859.175,35806.9667,245,150,42.1451,MEDIUM,446533.379,1392078.5677,1.5546,22.5723,26.4317,0.0,0,97.0,2,1,4.8895,5358400.5476,3345510.9917,1.6017,1929224.7723,0.9895,LOW,75.8661
CUSTGST0004953,29ABCDE004952FZ3,Retail Enterprises 5952,Retail Trade 5952,ACTIVE,2020-01-11,2024-11,GSTR1,2024-11-18,LATE,MONTHLY,7,84856.6893,87195.7262,9707.9514,87195.7262,46968.2186,44953.0784,51.0961,48.9039,11461.8095,5066.4602,2854.622,4103.2857,2575.7993,2575.7993,453.0673,5331.8739,4028.6735,499.9127,3528.7607,122,38,57.7406,HIGH,91921.2971,286117.5324,20.0395,2.4606,-18.0559,18.0559,2,86.7793,2,1,6.296,1103055.565,793927.8167,1.3894,241185.7042,0.9807,MEDIUM,52.7511
CUSTGST0004954,07ABCDE004953FZ4,Wholesale Enterprises 5953,Wholesale Trade 5953,ACTIVE,2021-10-12,2024-04,GSTR3B,2024-04-21,FILED,MONTHLY,0,56676.2815,58202.2509,5581.7045,58202.2509,31562.0871,30965.588,50.477,49.523,6593.5094,824.8479,1192.8612,1930.9553,1577.053,1577.053,496.6433,3071.3921,2581.9912,213.3936,2368.5976,111,63,56.7236,HIGH,62527.6751,193937.0561,-10.6541,2.8837,-2.1236,2.1236,2,99.0,3,0,5.1587,750332.1009,266550.849,2.815,354037.2231,0.9528,LOW,65.2422
CUSTGST0004955,24ABCDE004954FZ5,Manufacturing Enterprises 5954,Manufacturing Trade 5954,ACTIVE,2017-04-08,2026-03,GSTR1,2026-03-20,FILED,MONTHLY,0,401789.7501,400280.223,46628.9545,400280.223,298031.0288,112488.9934,72.5984,27.4016,8702.1446,32450.4299,9502.9195,17982.0599,14235.8697,14235.8697,175.1552,28137.5112,22841.2599,488.6987,22352.5612,15,13,34.6723,MEDIUM,410520.0222,1276422.4626,5.9698,-6.084,-12.8725,12.8725,2,97.0,1,1,9.2869,4926240.2666,2410193.46,2.0439,1294533.2015,0.9564,LOW,77.292
CUSTGST0004956,33ABCDE004955FZ6,Technology Enterprises 5955,Technology Trade 5955,ACTIVE,2022-07-20,2025-03,GSTR3B,2025-03-16,FILED,MONTHLY,0,108921.5263,111003.1146,19532.7738,111003.1146,66292.4307,58168.4486,53.2637,46.7363,949.1328,9582.1499,3879.2438,4297.4518,7030.3713,7030.3713,1174.5793,13886.2656,11576.9077,668.6812,10908.2265,197,57,14.1763,LOW,124460.8793,373328.9269,3.549,9.355,-13.2372,13.2372,3,100.0,3,1,4.1473,1493530.5511,471544.9199,3.1673,634977.9989,0.9946,LOW,67.7956
CUSTGST0004957,19ABCDE004956FZ7,Construction Enterprises 5956,Construction Trade 5956,ACTIVE,2021-02-12,2026-11,GSTR3B,2026-11-27,LATE,MONTHLY,3,718973.9085,733348.5974,77335.5681,733348.5974,373633.4176,440722.6128,45.8808,54.1192,120334.6927,62105.0565,35901.1378,6965.1361,30801.265,30801.265,8767.9019,48238.1087,42701.0199,763.2189,41937.801,68,17,45.8804,HIGH,814356.0305,2577321.26,6.4515,19.7932,1.7599,0.0,0,91.5978,2,1,5.1287,9772272.3654,1772024.1029,5.5148,4044462.6148,0.9563,LOW,72.8387
CUSTGST0004958,23ABCDE004957FZ8,Logistics Enterprises 5957,Logistics Trade 5957,ACTIVE,2019-03-06,2025-06,GSTR1,2025-06-17,LATE,MONTHLY,3,122549.2836,123441.2652,20779.0618,123441.2652,96599.6608,40622.8228,70.3964,29.6036,10446.3599,773.552,6553.1265,6070.9326,6938.7386,6938.7386,830.6519,9685.6202,7360.3255,712.0182,6648.3073,154,94,54.5552,HIGH,137222.4836,405117.03,-15.9102,-6.7034,38.0079,0.0,1,91.6244,1,3,7.4884,1646669.8032,1299580.5566,1.2671,514801.3992,0.9588,LOW,68.9455
CUSTGST0004959,06ABCDE004958FZ9,Food Enterprises 5958,Food Trade 5958,ACTIVE,2022-11-19,2026-05,GSTR1,2026-05-04,LATE,MONTHLY,2,488500.3125,477463.2077,36259.2473,477463.2077,246700.8141,255518.1607,49.1222,50.8778,50614.4284,28816.8828,22537.6372,7170.3049,14127.8553,14127.8553,833.2318,66497.4116,53722.5113,6637.5637,47084.9475,50,37,24.951,LOW,502218.9748,1419438.2058,16.0192,24.5953,10.3081,0.0,0,90.6962,2,2,4.8626,6026627.698,2239629.0723,2.6909,2921324.2766,0.9847,LOW,74.612
